"Block","Order","Block.1","Position","ML","Leaf.Number","Comment","Trt","Comp","Combos","Population","Species"
"3",758,3,"758B","PA4.11Ip",15,"","Inter","PA 4.2 Ihed","PA 4.11 Ip-PA 4.2 Ihed","PA4","Ip"
"3",758,3,"758B","PA4.2Ihed",11,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",759,4,"759","PA4.14Ip",13,"","Alone","NA","NA","PA4","Ip"
"4",760,4,"760","PA4.17Ip",21,"","Inter","PA 4.2 Ihed","PA 4.17 Ip-PA 4.2 Ihed","PA4","Ip"
"4",760,4,"760","PA4.2Ihed",20,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.2 Ihed","PA4","Ihed"
"3",760,3,"760B","PA4.11Ip",5,"","Inter","PA 4.2 Ihed","PA 4.11 Ip-PA 4.2 Ihed","PA4","Ip"
"3",760,3,"760B","PA4.2Ihed",9,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",761,4,"761","PA4.18Ip",16,"","Inter","PA 4.7 Ihed","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ip"
"4",761,4,"761","PA4.7Ihed",14,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",761,4,"761A","PA4.11Ip",6,"","Inter","PA 4.2 Ihed","PA 4.11 Ip-PA 4.2 Ihed","PA4","Ip"
"4",761,4,"761A","PA4.2Ihed",20,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.2 Ihed","PA4","Ihed"
"3",761,3,"761B","PA4.1Ip",17,"","Inter","PA 4.15 Ihed","PA 4.1 Ip-PA 4.15 Ihed","PA4","Ip"
"3",761,3,"761B","PA4.15Ihed",26,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.15 Ihed","PA4","Ihed"
"3",762,3,"762B","PA4.16Ip",5,"","Inter","PA 4.2 Ihed","PA 4.16 Ip-PA 4.2 Ihed","PA4","Ip"
"3",762,3,"762B","PA4.2Ihed",17,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",763,4,"763A","PA4.16Ip",24,"","Inter","PA 4.15 Ihed","PA 4.16 Ip-PA 4.15 Ihed","PA4","Ip"
"4",763,4,"763A","PA4.15Ihed",22,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.15 Ihed","PA4","Ihed"
"3",763,3,"763B","PA4.1Ip",8,"","Inter","PA 4.2 Ihed","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ip"
"3",763,3,"763B","PA4.2Ihed",13,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",764,4,"764","PA4.17Ip",25,"","Inter","PA 4.12 Ihed","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ip"
"4",764,4,"764","PA4.12Ihed",26,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",764,3,"764B","PA4.14Ip",5,"","Inter","PA 4.2 Ihed","PA 4.14 Ip-PA 4.2 Ihed","PA4","Ip"
"3",764,3,"764B","PA4.2Ihed",7,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",765,4,"765","PA4.11Ip",11,"","Inter","PA 4.12 Ihed","PA 4.11 Ip-PA 4.12 Ihed","PA4","Ip"
"4",765,4,"765","PA4.12Ihed",31,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",765,4,"765A","PA4.13Ip",15,"","Inter","PA 4.2 Ihed","PA 4.13 Ip-PA 4.2 Ihed","PA4","Ip"
"4",765,4,"765A","PA4.2Ihed",20,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.2 Ihed","PA4","Ihed"
"3",765,3,"765B","PA4.19Ip",6,"","Inter","PA 4.15 Ihed","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ip"
"3",765,3,"765B","PA4.15Ihed",12,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",766,4,"766","PA4.18Ip",12,"","Inter","PA 4.9 Ihed","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ip"
"4",766,4,"766","PA4.9Ihed",14,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",766,3,"766B","PA4.15Ip",14,"","Inter","PA 4.2 Ihed","PA 4.15 Ip-PA 4.2 Ihed","PA4","Ip"
"3",766,3,"766B","PA4.2Ihed",16,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",767,4,"767","PA4.1Ip",8,"","Inter","PA 4.7 Ihed","PA 4.1 Ip-PA 4.7 Ihed","PA4","Ip"
"4",767,4,"767","PA4.7Ihed",22,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",767,3,"767B","PA4.17Ip",20,"","Inter","PA 4.15 Ihed","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ip"
"3",767,3,"767B","PA4.15Ihed",17,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",768,4,"768","PA4.16Ip",20,"","Alone","NA","NA","PA4","Ip"
"4",769,4,"769","PA4.14Ip",12,"","Inter","PA 4.12 Ihed","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ip"
"4",769,4,"769","PA4.12Ihed",26,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",769,4,"769A","PA4.13Ip",2,"","Inter","PA 4.2 Ihed","PA 4.13 Ip-PA 4.2 Ihed","PA4","Ip"
"4",769,4,"769A","PA4.2Ihed",11,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",770,4,"770","PA4.15Ip",13,"","Inter","PA 4.9 Ihed","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ip"
"4",770,4,"770","PA4.9Ihed",17,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",771,4,"771A","PA4.16Ip",21,"","Inter","PA 4.2 Ihed","PA 4.16 Ip-PA 4.2 Ihed","PA4","Ip"
"4",771,4,"771A","PA4.2Ihed",13,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",772,4,"772","PA4.18Ip",10,"","Inter","PA 4.3 Ihed","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ip"
"4",772,4,"772","PA4.3Ihed",13,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",773,4,"773","PA4.18Ip",7,"","Inter","PA 4.2 Ihed","PA 4.18 Ip-PA 4.2 Ihed","PA4","Ip"
"4",773,4,"773","PA4.2Ihed",10,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",773,4,"773A","PA4.1Ip",4,"","Inter","PA 4.15 Ihed","PA 4.1 Ip-PA 4.15 Ihed","PA4","Ip"
"4",773,4,"773A","PA4.15Ihed",8,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",777,4,"777A","PA4.16Ip",6,"","Inter","PA 4.2 Ihed","PA 4.16 Ip-PA 4.2 Ihed","PA4","Ip"
"4",777,4,"777A","PA4.2Ihed",10,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",778,4,"778","PA4.16Ip",24,"","Inter","PA 4.12 Ihed","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ip"
"4",778,4,"778","PA4.12Ihed",6,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",779,4,"779","PA4.18Ip",5,"","Inter","PA 4.9 Ihed","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ip"
"4",779,4,"779","PA4.9Ihed",6,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",779,4,"779A","PA4.19Ip",8,"","Inter","PA 4.2 Ihed","PA 4.19 Ip-PA 4.2 Ihed","PA4","Ip"
"4",779,4,"779A","PA4.2Ihed",9,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",780,4,"780","PA4.14Ip",20,"","Inter","PA 4.9 Ihed","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ip"
"4",780,4,"780","PA4.9Ihed",17,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",781,4,"781","PA4.16Ip",10,"","Inter","PA 4.12 Ihed","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ip"
"4",781,4,"781","PA4.12Ihed",10,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",781,4,"781A","PA4.17Ip",7,"","Inter","PA 4.2 Ihed","PA 4.17 Ip-PA 4.2 Ihed","PA4","Ip"
"4",781,4,"781A","PA4.2Ihed",16,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",782,4,"782","PA4.18Ip",5,"","Inter","PA 4.15 Ihed","PA 4.18 Ip-PA 4.15 Ihed","PA4","Ip"
"4",782,4,"782","PA4.15Ihed",15,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",783,4,"783","PA4.14Ip",5,"","Inter","PA 4.9 Ihed","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ip"
"4",783,4,"783","PA4.9Ihed",14,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",783,4,"783A","PA4.1Ip",12,"","Inter","PA 4.2 Ihed","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ip"
"4",783,4,"783A","PA4.2Ihed",10,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",784,4,"784","PA4.15Ip",6,"","Alone","NA","NA","PA4","Ip"
"4",785,4,"785","PA4.17Ip",7,"","Inter","PA 4.15 Ihed","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ip"
"4",785,4,"785","PA4.15Ihed",15,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",785,4,"785A","PA4.1Ip",14,"","Inter","PA 4.15 Ihed","PA 4.1 Ip-PA 4.15 Ihed","PA4","Ip"
"4",785,4,"785A","PA4.15Ihed",14,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",786,4,"786","PA4.19Ip",9,"","Inter","PA 4.9 Ihed","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ip"
"4",786,4,"786","PA4.9Ihed",10,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",787,4,"787","PA4.18Ip",5,"","Inter","PA 4.7 Ihed","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ip"
"4",787,4,"787","PA4.7Ihed",14,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",787,4,"787A","PA4.2Ip",6,"","Inter","PA 4.2 Ihed","PA 4.2 Ip-PA 4.2 Ihed","PA4","Ip"
"4",787,4,"787A","PA4.2Ihed",17,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",789,4,"789","PA4.14Ip",7,"","Inter","PA 4.12 Ihed","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ip"
"4",789,4,"789","PA4.12Ihed",11,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",789,4,"789A","PA4.11Ip",3,"","Inter","PA 4.15 Ihed","PA 4.11 Ip-PA 4.15 Ihed","PA4","Ip"
"4",789,4,"789A","PA4.15Ihed",6,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",790,4,"790","PA4.16Ip",5,"","Inter","PA 4.7 Ihed","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ip"
"4",790,4,"790","PA4.7Ihed",10,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",791,4,"791","PA4.2Ip",8,"","Inter","PA 4.12 Ihed","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ip"
"4",791,4,"791","PA4.12Ihed",6,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",791,4,"791A","PA4.2Ip",9,"","Inter","PA 4.15 Ihed","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ip"
"4",791,4,"791A","PA4.15Ihed",8,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",792,4,"792","PA4.1Ip",4,"","Inter","PA 4.2 Ihed","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ip"
"4",792,4,"792","PA4.2Ihed",7,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",793,4,"793","PA4.2Ip",6,"","Inter","PA 4.9 Ihed","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ip"
"4",793,4,"793","PA4.9Ihed",7,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",793,4,"793A","PA4.2Ip",7,"","Inter","PA 4.2 Ihed","PA 4.2 Ip-PA 4.2 Ihed","PA4","Ip"
"4",793,4,"793A","PA4.2Ihed",5,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",795,4,"795","PA4.18Ip",6,"","Inter","PA 4.9 Ihed","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ip"
"4",795,4,"795","PA4.9Ihed",8,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",795,4,"795A","PA4.1Ip",5,"","Inter","PA 4.15 Ihed","PA 4.1 Ip-PA 4.15 Ihed","PA4","Ip"
"4",795,4,"795A","PA4.15Ihed",9,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",796,4,"796","PA4.14Ip",7,"","Alone","NA","NA","PA4","Ip"
"4",797,4,"797A","PA4.19Ip",9,"","Inter","PA 4.2 Ihed","PA 4.19 Ip-PA 4.2 Ihed","PA4","Ip"
"4",797,4,"797A","PA4.2Ihed",17,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",798,4,"798","PA4.14Ip",10,"","Inter","PA 4.3 Ihed","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ip"
"4",798,4,"798","PA4.3Ihed",19,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",799,4,"799","PA4.11Ip",6,"","Inter","PA 4.3 Ihed","PA 4.11 Ip-PA 4.3 Ihed","PA4","Ip"
"4",799,4,"799","PA4.3Ihed",22,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",800,4,"800","PA4.16Ip",11,"","Inter","PA 4.9 Ihed","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ip"
"4",800,4,"800","PA4.9Ihed",24,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",801,4,"801A","PA4.2Ip",8,"","Inter","PA 4.15 Ihed","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ip"
"4",801,4,"801A","PA4.15Ihed",12,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",802,4,"802","PA4.16Ip",6,"","Inter","PA 4.3 Ihed","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ip"
"4",802,4,"802","PA4.3Ihed",7,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",803,4,"803","PA4.15Ip",7,"","Inter","PA 4.7 Ihed","PA 4.15 Ip-PA 4.7 Ihed","PA4","Ip"
"4",803,4,"803","PA4.7Ihed",16,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",803,4,"803A","PA4.2Ip",9,"","Inter","PA 4.15 Ihed","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ip"
"4",803,4,"803A","PA4.15Ihed",11,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",804,4,"804","PA4.11Ip",7,"","Inter","PA 4.7 Ihed","PA 4.11 Ip-PA 4.7 Ihed","PA4","Ip"
"4",804,4,"804","PA4.7Ihed",13,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",805,4,"805","PA4.15Ip",13,"","Inter","PA 4.15 Ihed","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ip"
"4",805,4,"805","PA4.15Ihed",19,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",805,4,"805A","PA4.19Ip",9,"","Inter","PA 4.15 Ihed","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ip"
"4",805,4,"805A","PA4.15Ihed",14,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",806,4,"806","PA4.1Ip",9,"","Inter","PA 4.9 Ihed","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ip"
"4",806,4,"806","PA4.9Ihed",12,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",807,4,"807","PA4.19Ip",11,"","Inter","PA 4.9 Ihed","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ip"
"4",807,4,"807","PA4.9Ihed",8,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",807,4,"807A","PA4.17Ip",8,"","Inter","PA 4.15 Ihed","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ip"
"4",807,4,"807A","PA4.15Ihed",7,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",808,4,"808","PA4.13Ip",5,"","Inter","PA 4.3 Ihed","PA 4.13 Ip-PA 4.3 Ihed","PA4","Ip"
"4",808,4,"808","PA4.3Ihed",8,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",809,4,"809","PA4.19Ip",13,"","Inter","PA 4.7 Ihed","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ip"
"4",809,4,"809","PA4.7Ihed",8,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",810,4,"810","PA4.1Ip",6,"","Inter","PA 4.12 Ihed","PA 4.1 Ip-PA 4.12 Ihed","PA4","Ip"
"4",810,4,"810","PA4.12Ihed",20,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",811,4,"811","PA4.14Ip",10,"","Inter","PA 4.9 Ihed","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ip"
"4",811,4,"811","PA4.9Ihed",16,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",811,4,"811A","PA4.14Ip",11,"","Inter","PA 4.2 Ihed","PA 4.14 Ip-PA 4.2 Ihed","PA4","Ip"
"4",811,4,"811A","PA4.2Ihed",9,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",812,4,"812","PA4.19Ip",9,"","Inter","PA 4.3 Ihed","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ip"
"4",812,4,"812","PA4.3Ihed",10,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",813,4,"813","PA4.19Ip",5,"","Inter","PA 4.12 Ihed","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ip"
"4",813,4,"813","PA4.12Ihed",12,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",814,4,"814","PA4.11Ip",10,"","Alone","NA","NA","PA4","Ip"
"4",815,4,"815","PA4.1Ip",8,"","Inter","PA 4.12 Ihed","PA 4.1 Ip-PA 4.12 Ihed","PA4","Ip"
"4",815,4,"815","PA4.12Ihed",24,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",815,4,"815A","PA4.19Ip",5,"","Inter","PA 4.15 Ihed","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ip"
"4",815,4,"815A","PA4.15Ihed",6,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",816,4,"816","PA4.14Ip",4,"","Inter","PA 4.3 Ihed","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ip"
"4",816,4,"816","PA4.3Ihed",7,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",817,4,"817","PA4.11Ip",5,"","Inter","PA 4.3 Ihed","PA 4.11 Ip-PA 4.3 Ihed","PA4","Ip"
"4",817,4,"817","PA4.3Ihed",13,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",818,4,"818","PA4.19Ip",7,"","Inter","PA 4.7 Ihed","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ip"
"4",818,4,"818","PA4.7Ihed",7,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",821,4,"821","PA4.14Ip",7,"","Inter","PA 4.7 Ihed","PA 4.14 Ip-PA 4.7 Ihed","PA4","Ip"
"4",821,4,"821","PA4.7Ihed",7,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",822,4,"822","PA4.2Ip",10,"","Inter","PA 4.7 Ihed","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ip"
"4",822,4,"822","PA4.7Ihed",19,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",823,4,"823","PA4.16Ip",10,"","Alone","NA","NA","PA4","Ip"
"4",823,4,"823A","PA4.15Ip",5,"","Inter","PA 4.15 Ihed","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ip"
"4",823,4,"823A","PA4.15Ihed",10,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",825,4,"825","PA4.17Ip",10,"","Inter","PA 4.7 Ihed","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ip"
"4",825,4,"825","PA4.7Ihed",14,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",826,4,"826","PA4.17Ip",12,"","Inter","PA 4.3 Ihed","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ip"
"4",826,4,"826","PA4.3Ihed",8,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",827,4,"827","PA4.19Ip",13,"","Inter","PA 4.7 Ihed","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ip"
"4",827,4,"827","PA4.7Ihed",14,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",828,4,"828","PA4.1Ip",6,"","Inter","PA 4.3 Ihed","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ip"
"4",828,4,"828","PA4.3Ihed",11,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",829,4,"829","PA4.2Ip",8,"","Inter","PA 4.9 Ihed","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ip"
"4",829,4,"829","PA4.9Ihed",14,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",829,4,"829A","PA4.13Ip",9,"","Inter","PA 4.2 Ihed","PA 4.13 Ip-PA 4.2 Ihed","PA4","Ip"
"4",829,4,"829A","PA4.2Ihed",8,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",831,4,"831A","PA4.15Ip",8,"","Inter","PA 4.15 Ihed","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ip"
"4",831,4,"831A","PA4.15Ihed",8,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",832,4,"832","PA4.14Ip",7,"","Inter","PA 4.9 Ihed","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ip"
"4",832,4,"832","PA4.9Ihed",13,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",834,4,"834","PA4.15Ip",10,"","Alone","NA","NA","PA4","Ip"
"4",835,4,"835","PA4.15Ip",9,"","Inter","PA 4.12 Ihed","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ip"
"4",835,4,"835","PA4.12Ihed",14,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",835,4,"835A","PA4.16Ip",9,"","Inter","PA 4.15 Ihed","PA 4.16 Ip-PA 4.15 Ihed","PA4","Ip"
"4",835,4,"835A","PA4.15Ihed",13,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",837,4,"837A","PA4.14Ip",12,"","Inter","PA 4.15 Ihed","PA 4.14 Ip-PA 4.15 Ihed","PA4","Ip"
"4",837,4,"837A","PA4.15Ihed",10,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",838,4,"838","PA4.18Ip",6,"","Inter","PA 4.7 Ihed","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ip"
"4",838,4,"838","PA4.7Ihed",9,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",839,4,"839","PA4.13Ip",5,"","Inter","PA 4.12 Ihed","PA 4.13 Ip-PA 4.12 Ihed","PA4","Ip"
"4",839,4,"839","PA4.12Ihed",8,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",839,4,"839A","PA4.2Ip",11,"","Inter","PA 4.2 Ihed","PA 4.2 Ip-PA 4.2 Ihed","PA4","Ip"
"4",839,4,"839A","PA4.2Ihed",6,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",840,4,"840","PA4.15Ip",4,"","Inter","PA 4.9 Ihed","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ip"
"4",840,4,"840","PA4.9Ihed",12,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",841,4,"841","PA4.2Ip",11,"","Inter","PA 4.3 Ihed","PA 4.2 Ip-PA 4.3 Ihed","PA4","Ip"
